"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
7.5,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
7.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.330042774975568
7.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.330042774975568,0.36354063622679
7.5,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.36354063622679,0.384757671760934
7.5,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.384757671760934,0.4979151946097
7.5,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.4979151946097,0.577191742829221
7.5,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.577191742829221,1
7.6,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
7.6,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
7.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.331182006348139
7.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.331182006348139,0.364622906030732
7.6,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.364622906030732,0.385913177867398
7.6,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.385913177867398,0.499461294329617
7.6,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.499461294329617,0.57849372154073
7.6,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.57849372154073,1
7.7,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
7.7,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
7.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.33226134796805
7.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.33226134796805,0.365648280569648
7.7,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.365648280569648,0.387007938653308
7.7,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.387007938653308,0.500926115099497
7.7,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.500926115099497,0.579727254820629
7.7,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.579727254820629,1
7.8,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
7.8,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
7.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.333283538260005
7.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.333283538260005,0.366619361347005
7.8,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.366619361347005,0.38804473166372
7.8,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.38804473166372,0.502313373352864
7.8,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.502313373352864,0.580895472297149
7.8,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.580895472297149,1
7.9,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
7.9,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
7.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.334251224083456
7.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.334251224083456,0.367538662879283
7.9,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.367538662879283,0.389026241570362
7.9,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.389026241570362,0.503626661256118
7.9,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.503626661256118,0.582001398952521
7.9,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.582001398952521,1
8,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.335166960802911
8,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.335166960802911,0.368408612762765
8,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.368408612762765,0.389955060242952
8,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.389955060242952,0.50486944680395
8,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.50486944680395,0.583047955203326
8,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.583047955203326,1
8.1,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.1,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.336033212703184
8.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.336033212703184,0.369231552068025
8.1,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.369231552068025,0.390833687170372
8.1,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.390833687170372,0.506045074382892
8.1,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.506045074382892,0.584037957375067
8.1,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.584037957375067,1
8.2,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.2,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.336852353711224
8.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.336852353711224,0.370009736025663
8.2,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.370009736025663,0.391664530192813
8.2,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.391664530192813,0.507156765750947
8.2,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.507156765750947,0.584974118527113
8.2,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.584974118527113,1
8.3,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.3,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.337626668388868
8.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.337626668388868,0.370745334969424
8.3,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.370745334969424,0.392449906508709
8.3,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.392449906508709,0.508207621384892
8.3,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.508207621384892,0.585859049587277
8.3,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.585859049587277,1
8.4,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.4,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.338358353163443
8.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.338358353163443,0.371440435505271
8.4,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.371440435505271,0.393192043922921
8.4,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.393192043922921,0.509200622150387
8.4,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.509200622150387,0.58669526075822
8.4,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.58669526075822,1
8.5,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.5,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.339049517765639
8.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.339049517765639,0.372097041877357
8.5,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.372097041877357,0.393893082305148
8.5,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.393893082305148,0.510138631253367
8.5,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.510138631253367,0.58748516316073
8.5,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.58748516316073,1
8.6,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.6,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.339702186846416
8.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.339702186846416,0.372717077504095
8.6,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.372717077504095,0.394555075229936
8.6,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.394555075229936,0.511024396434421
8.6,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.511024396434421,0.588231070681618
8.6,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.588231070681618,1
8.7,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.7,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.340318301746994
8.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.340318301746994,0.373302386659644
8.7,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.373302386659644,0.395179991771951
8.7,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.395179991771951,0.51186055237092
8.7,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.51186055237092,0.588935201996564
8.7,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.588935201996564,1
8.8,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.8,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.340899722398085
8.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.340899722398085,0.373854736278181
8.8,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.373854736278181,0.395769718432343
8.8,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.395769718432343,0.512649623254544
8.8,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.512649623254544,0.589599682740669
8.8,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.589599682740669,1
8.9,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
8.9,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
8.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.34144822932656
8.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.34144822932656,0.374375817860232
8.9,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.374375817860232,0.396326061174082
8.9,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.396326061174082,0.513394025514617
8.9,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.513394025514617,0.590226547801783
8.9,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.590226547801783,1
9,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.341965525749645
9,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.341965525749645,0.374867249462163
9,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.374867249462163,0.396850747546069
9,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.396850747546069,0.514096070660233
9,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.514096070660233,0.59081774371388
9,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.59081774371388,1
9.1,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.1,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.342453239738545
9.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.342453239738545,0.375330577751618
9.1,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.375330577751618,0.397345428877667
9.1,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.397345428877667,0.514757968216597
9.1,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.514757968216597,0.591375131129766
9.1,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.591375131129766,1
9.2,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.2,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.342912926435058
9.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.342912926435058,0.375767280113305
9.2,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.375767280113305,0.397811682526987
9.2,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.397811682526987,0.515381828733293
9.2,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.515381828733293,0.591900487354352
9.2,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.591900487354352,1
9.3,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.3,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.343346070306334
9.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.343346070306334,0.376178766791018
9.3,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.376178766791018,0.398251014167853
9.3,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.398251014167853,0.515969666844311
9.3,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.515969666844311,0.592395508921525
9.3,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.592395508921525,1
9.4,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.4,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.343754087424412
9.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.343754087424412,0.376566383053191
9.4,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.376566383053191,0.398664860101903
9.4,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.398664860101903,0.516523404361702
9.4,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.516523404361702,0.592861814199328
9.4,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.592861814199328,1
9.5,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.5,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.344138327758507
9.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.344138327758507,0.376931411370582
9.5,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.376931411370582,0.399054589583628
9.5,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.399054589583628,0.517044873386545
9.5,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.517044873386545,0.593300946009722
9.5,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.593300946009722,1
9.6,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.6,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.344500077469346
9.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.344500077469346,0.377275073595879
9.6,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.377275073595879,0.39942150714748
9.6,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.39942150714748,0.517535819422684
9.6,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.517535819422684,0.593714374250681
9.6,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.593714374250681,1
9.7,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.7,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.344840561195989
9.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.344840561195989,0.37759853313619
9.7,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.37759853313619,0.399766854927361
9.7,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.399766854927361,0.517997904480271
9.7,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.517997904480271,0.594103498509702
9.7,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.594103498509702,1
9.8,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.8,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.345160944326696
9.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.345160944326696,0.377902897110361
9.8,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.377902897110361,0.400091814959935
9.8,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.400091814959935,0.518432710157659
9.8,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.518432710157659,0.594469650659081
9.8,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.594469650659081,1
9.9,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
9.9,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
9.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.345462335246401
9.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.345462335246401,0.378189218484081
9.9,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.378189218484081,0.400397511464207
9.9,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.400397511464207,0.518841740691544
9.9,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.518841740691544,0.594814097424458
9.9,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.594814097424458,1
10,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.345745787554297
10,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.345745787554297,0.378458498176582
10,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.378458498176582,0.400685013090787
10,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.400685013090787,0.519226425966546
10,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.519226425966546,0.595138042919197
10,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.595138042919197,1
10.1,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.1,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.346012302245879
10.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.346012302245879,0.378711687133585
10.1,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.378711687133585,0.400955335135106
10.1,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.400955335135106,0.51958812447655
10.1,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.51958812447655,0.595442631138148
10.1,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.595442631138148,1
10.2,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.2,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.346262829854596
10.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.346262829854596,0.378949688361866
10.2,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.378949688361866,0.401209441709661
10.2,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.401209441709661,0.519928126231237
10.2,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.519928126231237,0.595728948405252
10.2,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.595728948405252,1
10.3,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.3,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.34649827254897
10.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.34649827254897,0.379173358921521
10.3,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.379173358921521,0.401448247871098
10.3,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.401448247871098,0.520247655602173
10.3,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.520247655602173,0.595998025770251
10.3,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.595998025770251,1
10.4,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.4,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.346719486181706
10.4,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.346719486181706,0.379383511872621
10.4,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.379383511872621,0.401672621698588
10.4,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.401672621698588,0.520547874103744
10.4,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.520547874103744,0.596250841350521
10.4,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.596250841350521,1
10.5,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.5,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.346927282287911
10.5,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.346927282287911,0.379580918173515
10.5,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.379580918173515,0.401883386320595
10.5,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.401883386320595,0.520829883105022
10.5,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.520829883105022,0.596488322614755
10.5,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.596488322614755,1
10.6,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.6,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347122430030081
10.6,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347122430030081,0.379766308528577
10.6,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.379766308528577,0.402081321887653
10.6,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.402081321887653,0.521094726469395
10.6,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.521094726469395,0.596711348605807
10.6,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.596711348605807,1
10.7,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.7,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347305658088019
10.7,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347305658088019,0.379940375183618
10.7,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.379940375183618,0.402267167489276
10.7,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.402267167489276,0.521343393119454
10.7,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.521343393119454,0.596920752100593
10.7,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.596920752100593,1
10.8,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.8,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347477656492274
10.8,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347477656492274,0.380103773667661
10.8,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.380103773667661,0.402441623013592
10.8,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.402441623013592,0.521576819525229
10.8,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.521576819525229,0.597117321705456
10.8,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.597117321705456,1
10.9,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
10.9,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
10.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347639078400107
10.9,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347639078400107,0.380257124480101
10.9,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.380257124480101,0.40260535094868
10.9,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.40260535094868,0.521795892114431
10.9,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.521795892114431,0.597301803885836
10.9,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.597301803885836,1
11,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
11,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
11,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347790541813328
11,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347790541813328,0.380401014722662
11,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.380401014722662,0.402758978124947
11,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.402758978124947,0.522001449603803
11,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.522001449603803,0.597474904929518
11,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.597474904929518,1
11.1,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
11.1,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
11.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.347932631237702
11.1,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.347932631237702,0.380535999675817
11.1,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.380535999675817,0.402903097398241
11.1,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.402903097398241,0.522194285251168
11.1,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.522194285251168,0.597637292843089
11.1,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.597637292843089,1
11.2,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
11.2,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
11.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.34806589928386
11.2,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.34806589928386,0.380662604319667
11.2,"50% symptomatic","Mean incubation 4.5d","missed: had both",0.380662604319667,0.403038269273629
11.2,"50% symptomatic","Mean incubation 4.5d","missed: had fever",0.403038269273629,0.522375149028096
11.2,"50% symptomatic","Mean incubation 4.5d","missed: had risk awareness",0.522375149028096,0.597789599181554
11.2,"50% symptomatic","Mean incubation 4.5d","missed: undetectable",0.597789599181554,1
11.3,"50% symptomatic","Mean incubation 4.5d","detected: departure fever screen",0,0
11.3,"50% symptomatic","Mean incubation 4.5d","detected: departure risk screen",0,0
11.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival fever screen",0,0.348190868209943
11.3,"50% symptomatic","Mean incubation 4.5d","detected: arrival risk screen",0.348190868209943,0.380781324799446
